Url,PathIdentifier,PropertyId,Price,Unit,Street,City,State,Postcode,SoldDate,Bed,Bath,Parking,Type
https://www.domain.com.au/613-lower-hermitage-road-lower-hermitage-sa-5131-2014649138,613-lower-hermitage-road-lower-hermitage-sa-5131-2014649138,2014649138,575000,613,"""Lower Hermitage Road""",LOWER HERMITAGE,SA,5131,2-Jan-19,4,1,7,house
https://www.domain.com.au/17-millar-road-lower-hermitage-sa-5131-2014706845,17-millar-road-lower-hermitage-sa-5131-2014706845,2014706845,805000,17,"""Millar Road""",LOWER HERMITAGE,SA,5131,17-Dec-18,4,2,3,house
https://www.domain.com.au/3-william-street-houghton-sa-5131-2014041217,3-william-street-houghton-sa-5131-2014041217,2014041217,640000,3,"""William Street""",HOUGHTON,SA,5131,2-Jul-18,4,2,2,house
https://www.domain.com.au/7-willowbank-rise-houghton-sa-5131-2014307981,7-willowbank-rise-houghton-sa-5131-2014307981,2014307981,425000,7,"""Willowbank Rise""",HOUGHTON,SA,5131,6-Jun-18,0,0,0,
https://www.domain.com.au/709-lower-hermitage-road-lower-hermitage-sa-5131-2013803788,709-lower-hermitage-road-lower-hermitage-sa-5131-2013803788,2013803788,1595000,709,"""Lower Hermitage Road""",LOWER HERMITAGE,SA,5131,7-Dec-17,4,4,2,house
https://www.domain.com.au/115-lower-hermitage-rd-lower-hermitage-sa-5131-2013972609,115-lower-hermitage-rd-lower-hermitage-sa-5131-2013972609,2013972609,510000,115,"""Lower Hermitage Rd""",LOWER HERMITAGE,SA,5131,2-Dec-17,3,1,24,house
https://www.domain.com.au/145-seaview-road-upper-hermitage-sa-5131-2013161230,145-seaview-road-upper-hermitage-sa-5131-2013161230,2013161230,800000,145,"""Seaview Road""",UPPER HERMITAGE,SA,5131,30-Nov-17,4,2,15,house
https://www.domain.com.au/86-amberdale-road-houghton-sa-5131-2013627361,86-amberdale-road-houghton-sa-5131-2013627361,2013627361,465000,86,"""Amberdale Road""",HOUGHTON,SA,5131,3-Aug-17,3,1,2,house
https://www.domain.com.au/95-millar-road-lower-hermitage-sa-5131-2013596451,95-millar-road-lower-hermitage-sa-5131-2013596451,2013596451,837500,95,"""Millar Road""",LOWER HERMITAGE,SA,5131,29-Jun-17,0,0,0,
https://www.domain.com.au/1874-north-east-road-houghton-sa-5131-2013460326,1874-north-east-road-houghton-sa-5131-2013460326,2013460326,865000,1874,"""North East Road""",HOUGHTON,SA,5131,15-May-17,6,2,2,house
https://www.domain.com.au/1724-north-east-road-houghton-sa-5131-2013400152,1724-north-east-road-houghton-sa-5131-2013400152,2013400152,605000,1724,"""North East Road""",HOUGHTON,SA,5131,11-May-17,4,2,4,house
https://www.domain.com.au/46-range-road-south-houghton-sa-5131-2013286583,46-range-road-south-houghton-sa-5131-2013286583,2013286583,570000,46,"""Range Road South""",HOUGHTON,SA,5131,3-Apr-17,4,2,3,house
https://www.domain.com.au/1-range-road-north-lower-hermitage-sa-5131-2013340505,1-range-road-north-lower-hermitage-sa-5131-2013340505,2013340505,910000,1,"""Range Road North""",LOWER HERMITAGE,SA,5131,31-Mar-17,4,2,10,house
https://www.domain.com.au/1441-lower-north-east-road-houghton-sa-5131-2013284873,1441-lower-north-east-road-houghton-sa-5131-2013284873,2013284873,860000,1441,"""Lower North East Road""",HOUGHTON,SA,5131,17-Mar-17,4,2,4,house
https://www.domain.com.au/166-range-road-north-upper-hermitage-sa-5131-2013103283,166-range-road-north-upper-hermitage-sa-5131-2013103283,2013103283,476000,166,"""Range Road North""",UPPER HERMITAGE,SA,5131,24-Feb-17,2,1,3,house
https://www.domain.com.au/7-johns-road-houghton-sa-5131-2012883308,7-johns-road-houghton-sa-5131-2012883308,2012883308,490000,7,"""Johns Road""",HOUGHTON,SA,5131,29-Sep-16,3,1,6,house
https://www.domain.com.au/1341-lower-north-east-road-houghton-sa-5131-2012948119,1341-lower-north-east-road-houghton-sa-5131-2012948119,2012948119,475000,1341,"""Lower North East Road""",HOUGHTON,SA,5131,2-Sep-16,4,1,2,house
https://www.domain.com.au/1460-lower-north-east-road-houghton-sa-5131-2012847986,1460-lower-north-east-road-houghton-sa-5131-2012847986,2012847986,895000,1460,"""Lower North East Road""",HOUGHTON,SA,5131,25-Aug-16,4,2,4,house
https://www.domain.com.au/68-range-road-south-houghton-sa-5131-2012613379,68-range-road-south-houghton-sa-5131-2012613379,2012613379,800000,68,"""Range Road South""",HOUGHTON,SA,5131,22-Jun-16,5,3,5,house
https://www.domain.com.au/3-blackhill-road-houghton-sa-5131-2012527551,3-blackhill-road-houghton-sa-5131-2012527551,2012527551,905000,3,"""Blackhill Road""",HOUGHTON,SA,5131,20-Apr-16,6,2,5,house
https://www.domain.com.au/58-range-road-south-houghton-sa-5131-2012363093,58-range-road-south-houghton-sa-5131-2012363093,2012363093,455000,58,"""Range Road South""",HOUGHTON,SA,5131,22-Jan-16,3,2,2,house
https://www.domain.com.au/440-millbrook-road-lower-hermitage-sa-5131-2012270057,440-millbrook-road-lower-hermitage-sa-5131-2012270057,2012270057,650000,440,"""Millbrook Road""",LOWER HERMITAGE,SA,5131,5-Nov-15,0,0,0,
https://www.domain.com.au/120-range-road-north-upper-hermitage-sa-5131-2012137458,120-range-road-north-upper-hermitage-sa-5131-2012137458,2012137458,450000,120,"""Range Road North""",UPPER HERMITAGE,SA,5131,30-Oct-15,0,0,0,
https://www.domain.com.au/86-88-range-road-north-upper-hermitage-sa-5131-2012137168,86-88-range-road-north-upper-hermitage-sa-5131-2012137168,2012137168,1190000,86-88,"""Range Road North""",UPPER HERMITAGE,SA,5131,12-Oct-15,5,4,10,house
https://www.domain.com.au/lot-7-20-28-range-road-north-upper-hermitage-sa-5131-2011954521,lot-7-20-28-range-road-north-upper-hermitage-sa-5131-2011954521,2011954521,535000,Lot,"""7 20-28 Range Road North""",UPPER HERMITAGE,SA,5131,6-Oct-15,0,0,0,
https://www.domain.com.au/42-range-south-road-houghton-sa-5131-2011349796,42-range-south-road-houghton-sa-5131-2011349796,2011349796,730000,42,"""Range South Road""",HOUGHTON,SA,5131,11-Aug-15,5,2,6,house
https://www.domain.com.au/72-range-road-north-upper-hermitage-sa-5131-2011573759,72-range-road-north-upper-hermitage-sa-5131-2011573759,2011573759,1200000,72,"""Range Road North""",UPPER HERMITAGE,SA,5131,22-Jun-15,4,2,2,house
https://www.domain.com.au/39-milbianca-road-lower-hermitage-sa-5131-2011198988,39-milbianca-road-lower-hermitage-sa-5131-2011198988,2011198988,605000,39,"""Milbianca Road""",LOWER HERMITAGE,SA,5131,10-Nov-14,0,0,0,
https://www.domain.com.au/23-millar-road-lower-hermitage-sa-5131-2011433309,23-millar-road-lower-hermitage-sa-5131-2011433309,2011433309,765000,23,"""Millar Road""",LOWER HERMITAGE,SA,5131,23-Oct-14,3,1,0,house
https://www.domain.com.au/46-range-road-south-houghton-sa-5131-2010986249,46-range-road-south-houghton-sa-5131-2010986249,2010986249,540000,46,"""Range Road South""",HOUGHTON,SA,5131,23-Jun-14,4,2,2,house
https://www.domain.com.au/39-amberdale-road-houghton-sa-5131-2010881441,39-amberdale-road-houghton-sa-5131-2010881441,2010881441,685000,39,"""Amberdale Road""",HOUGHTON,SA,5131,18-Jun-14,4,2,8,
https://www.domain.com.au/8-horn-street-houghton-sa-5131-2010833326,8-horn-street-houghton-sa-5131-2010833326,2010833326,900000,8,"""Horn Street""",HOUGHTON,SA,5131,17-Jun-14,3,2,1,house
https://www.domain.com.au/1463-lower-north-east-road-houghton-sa-5131-2010607550,1463-lower-north-east-road-houghton-sa-5131-2010607550,2010607550,540000,1463,"""Lower North East Road""",HOUGHTON,SA,5131,9-Oct-13,3,1,9,house
https://www.domain.com.au/7-horn-street-houghton-sa-5131-2010618094,7-horn-street-houghton-sa-5131-2010618094,2010618094,839000,7,"""Horn Street""",HOUGHTON,SA,5131,6-Sep-13,3,3,3,house
https://www.domain.com.au/1-william-street-houghton-sa-5131-2010217343,1-william-street-houghton-sa-5131-2010217343,2010217343,840000,1,"""William Street""",HOUGHTON,SA,5131,22-Jan-13,4,2,3,house
https://www.domain.com.au/8-horn-street-houghton-sa-5131-2010097844,8-horn-street-houghton-sa-5131-2010097844,2010097844,910000,8,"""Horn Street""",HOUGHTON,SA,5131,18-Jan-13,3,2,1,house
https://www.domain.com.au/1332-lower-north-east-road-houghton-sa-5131-2009504707,1332-lower-north-east-road-houghton-sa-5131-2009504707,2009504707,795000,1332,"""Lower North East Road""",HOUGHTON,SA,5131,3-May-12,3,2,7,house
https://www.domain.com.au/43-rehn-road-lower-hermitage-sa-5131-2008962982,43-rehn-road-lower-hermitage-sa-5131-2008962982,2008962982,1200000,43,"""Rehn Road""",LOWER HERMITAGE,SA,5131,8-Sep-11,6,4,6,house
https://www.domain.com.au/145-seaview-road-upper-hermitage-sa-5131-2008376950,145-seaview-road-upper-hermitage-sa-5131-2008376950,2008376950,920000,145,"""Seaview Road""",UPPER HERMITAGE,SA,5131,25-Jul-11,4,2,5,house
https://www.domain.com.au/3-1-patricia-street-woodville-west-sa-5011-2019700643,3-1-patricia-street-woodville-west-sa-5011-2019700643,2019700643,530000,1-Mar,"""Patricia Street""",WOODVILLE WEST,SA,5011,15-Jan-25,2,1,1,apartment
https://www.domain.com.au/8-49-st-clair-avenue-st-clair-sa-5011-2019677866,8-49-st-clair-avenue-st-clair-sa-5011-2019677866,2019677866,745000,Aug-49,"""St Clair Avenue""",ST CLAIR,SA,5011,14-Jan-25,3,2,2,house
https://www.domain.com.au/15-poole-avenue-woodville-south-sa-5011-2019648615,15-poole-avenue-woodville-south-sa-5011-2019648615,2019648615,905500,15,"""Poole Avenue""",WOODVILLE SOUTH,SA,5011,8-Jan-25,3,2,2,house
https://www.domain.com.au/410-301-st-clair-avenue-st-clair-sa-5011-2019632041,410-301-st-clair-avenue-st-clair-sa-5011-2019632041,2019632041,501000,410/301,"""St Clair Avenue""",ST CLAIR,SA,5011,20-Dec-24,2,1,1,apartment
https://www.domain.com.au/132-osborne-avenue-woodville-park-sa-5011-2019638800,132-osborne-avenue-woodville-park-sa-5011-2019638800,2019638800,1050000,132,"""Osborne Avenue""",WOODVILLE PARK,SA,5011,19-Dec-24,4,2,4,house
https://www.domain.com.au/94-ledger-road-woodville-south-sa-5011-2019685378,94-ledger-road-woodville-south-sa-5011-2019685378,2019685378,732000,94,"""Ledger Road""",WOODVILLE SOUTH,SA,5011,19-Dec-24,2,1,2,house
https://www.domain.com.au/66-windsor-avenue-woodville-park-sa-5011-2019571783,66-windsor-avenue-woodville-park-sa-5011-2019571783,2019571783,1185000,66,"""Windsor Avenue""",WOODVILLE PARK,SA,5011,18-Dec-24,3,2,2,house
https://www.domain.com.au/21a-todville-street-woodville-west-sa-5011-2019527969,21a-todville-street-woodville-west-sa-5011-2019527969,2019527969,850000,21A,"""Todville Street""",WOODVILLE WEST,SA,5011,16-Dec-24,4,2,2,house
https://www.domain.com.au/41-nicholls-terrace-woodville-west-sa-5011-2019575908,41-nicholls-terrace-woodville-west-sa-5011-2019575908,2019575908,930000,41,"""Nicholls Terrace""",WOODVILLE WEST,SA,5011,16-Dec-24,3,2,2,house
https://www.domain.com.au/14-carbone-terrace-st-clair-sa-5011-2019664548,14-carbone-terrace-st-clair-sa-5011-2019664548,2019664548,750000,14,"""Carbone Terrace""",ST CLAIR,SA,5011,14-Dec-24,3,2,2,house
https://www.domain.com.au/21-glen-rowan-road-woodville-south-sa-5011-2019650536,21-glen-rowan-road-woodville-south-sa-5011-2019650536,2019650536,975000,21,"""Glen Rowan Road""",WOODVILLE SOUTH,SA,5011,14-Dec-24,3,1,3,house
https://www.domain.com.au/7-smith-avenue-woodville-west-sa-5011-2019662459,7-smith-avenue-woodville-west-sa-5011-2019662459,2019662459,950000,7,"""Smith Avenue""",WOODVILLE WEST,SA,5011,14-Dec-24,3,1,6,house
https://www.domain.com.au/25-hill-smith-boulevard-st-clair-sa-5011-2019659864,25-hill-smith-boulevard-st-clair-sa-5011-2019659864,2019659864,702000,25,"""Hill Smith Boulevard""",ST CLAIR,SA,5011,12-Dec-24,2,2,2,house
https://www.domain.com.au/1-evans-street-woodville-south-sa-5011-2019534202,1-evans-street-woodville-south-sa-5011-2019534202,2019534202,755000,1,"""Evans Street""",WOODVILLE SOUTH,SA,5011,12-Dec-24,4,1,2,house
https://www.domain.com.au/32-victor-avenue-woodville-west-sa-5011-2019590362,32-victor-avenue-woodville-west-sa-5011-2019590362,2019590362,1050000,32,"""Victor Avenue""",WOODVILLE WEST,SA,5011,9-Dec-24,4,2,4,house
https://www.domain.com.au/35-nicholls-terrace-woodville-west-sa-5011-2019651743,35-nicholls-terrace-woodville-west-sa-5011-2019651743,2019651743,1105000,35,"""Nicholls Terrace""",WOODVILLE WEST,SA,5011,8-Dec-24,3,2,2,house
https://www.domain.com.au/70-ledger-road-woodville-south-sa-5011-2019650538,70-ledger-road-woodville-south-sa-5011-2019650538,2019650538,990000,70,"""Ledger Road""",WOODVILLE SOUTH,SA,5011,7-Dec-24,4,1,5,house
https://www.domain.com.au/30a-tunbridge-street-woodville-south-sa-5011-2019561208,30a-tunbridge-street-woodville-south-sa-5011-2019561208,2019561208,829000,30A,"""Tunbridge Street""",WOODVILLE SOUTH,SA,5011,6-Dec-24,3,2,2,house
https://www.domain.com.au/1-51-victor-avenue-woodville-west-sa-5011-2019515054,1-51-victor-avenue-woodville-west-sa-5011-2019515054,2019515054,722000,Jan-51,"""Victor Avenue""",WOODVILLE WEST,SA,5011,6-Dec-24,2,1,2,house
https://www.domain.com.au/155-st-clair-avenue-st-clair-sa-5011-2019547389,155-st-clair-avenue-st-clair-sa-5011-2019547389,2019547389,765000,155,"""ST CLAIR AVENUE""",ST CLAIR,SA,5011,5-Dec-24,3,2,2,house
https://www.domain.com.au/301-288-st-clair-avenue-st-clair-sa-5011-2019549944,301-288-st-clair-avenue-st-clair-sa-5011-2019549944,2019549944,595000,301/288,"""St Clair Avenue""",ST CLAIR,SA,5011,3-Dec-24,2,2,1,apartment
https://www.domain.com.au/2-21a-park-street-south-woodville-sa-5011-2019618549,2-21a-park-street-south-woodville-sa-5011-2019618549,2019618549,515000,2/21A,"""Park Street South""",WOODVILLE,SA,5011,3-Dec-24,2,1,0,apartment
https://www.domain.com.au/61-russell-terrace-woodville-park-sa-5011-2019550080,61-russell-terrace-woodville-park-sa-5011-2019550080,2019550080,960000,61,"""Russell Terrace""",WOODVILLE PARK,SA,5011,3-Dec-24,3,1,8,house
https://www.domain.com.au/3-52-findon-road-woodville-west-sa-5011-2019660992,3-52-findon-road-woodville-west-sa-5011-2019660992,2019660992,625000,Mar-52,"""Findon Road""",WOODVILLE WEST,SA,5011,3-Dec-24,3,1,2,apartment
https://www.domain.com.au/49-radstock-street-woodville-park-sa-5011-2019638790,49-radstock-street-woodville-park-sa-5011-2019638790,2019638790,1067500,49,"""Radstock Street""",WOODVILLE PARK,SA,5011,1-Dec-24,3,1,5,house
https://www.domain.com.au/49-glenavon-street-woodville-south-sa-5011-2019604227,49-glenavon-street-woodville-south-sa-5011-2019604227,2019604227,993300,49,"""Glenavon Street""",WOODVILLE SOUTH,SA,5011,30-Nov-24,4,1,2,house
https://www.domain.com.au/3-lister-crescent-woodville-south-sa-5011-2019616788,3-lister-crescent-woodville-south-sa-5011-2019616788,2019616788,850000,3,"""Lister Crescent""",WOODVILLE SOUTH,SA,5011,30-Nov-24,3,2,1,house
https://www.domain.com.au/50-glenavon-street-woodville-south-sa-5011-2019667908,50-glenavon-street-woodville-south-sa-5011-2019667908,2019667908,970000,50,"""Glenavon Street""",WOODVILLE SOUTH,SA,5011,29-Nov-24,3,1,4,house
https://www.domain.com.au/g3-6-sweeney-terrace-woodville-west-sa-5011-2019613430,g3-6-sweeney-terrace-woodville-west-sa-5011-2019613430,2019613430,470000,G3/6,"""Sweeney Terrace""",WOODVILLE WEST,SA,5011,29-Nov-24,1,1,1,apartment
https://www.domain.com.au/1-14-dee-street-woodville-south-sa-5011-2019631758,1-14-dee-street-woodville-south-sa-5011-2019631758,2019631758,736000,14-Jan,"""Dee Street""",WOODVILLE SOUTH,SA,5011,28-Nov-24,3,2,1,house
https://www.domain.com.au/4-555-torrens-road-st-clair-sa-5011-2019582914,4-555-torrens-road-st-clair-sa-5011-2019582914,2019582914,380000,4/555,"""Torrens Road""",ST CLAIR,SA,5011,27-Nov-24,2,1,1,apartment
https://www.domain.com.au/38-stallion-drive-st-clair-sa-5011-2019640717,38-stallion-drive-st-clair-sa-5011-2019640717,2019640717,625000,38,"""Stallion Drive""",ST CLAIR,SA,5011,25-Nov-24,2,1,1,house
https://www.domain.com.au/27-6-todville-street-woodville-west-sa-5011-2019658043,27-6-todville-street-woodville-west-sa-5011-2019658043,2019658043,545000,27/6,"""Todville Street""",WOODVILLE WEST,SA,5011,25-Nov-24,2,1,1,apartment
https://www.domain.com.au/35-charles-mathews-circle-st-clair-sa-5011-2019600674,35-charles-mathews-circle-st-clair-sa-5011-2019600674,2019600674,961000,35,"""Charles Mathews Circle""",ST CLAIR,SA,5011,18-Nov-24,4,2,4,house
https://www.domain.com.au/102-may-street-woodville-west-sa-5011-2019501767,102-may-street-woodville-west-sa-5011-2019501767,2019501767,771000,102,"""May Street""",WOODVILLE WEST,SA,5011,18-Nov-24,2,1,1,house
https://www.domain.com.au/34-ledger-road-woodville-south-sa-5011-2019601640,34-ledger-road-woodville-south-sa-5011-2019601640,2019601640,860000,34,"""Ledger Road""",WOODVILLE SOUTH,SA,5011,16-Nov-24,3,1,2,house
https://www.domain.com.au/g04-27-filly-street-st-clair-sa-5011-2019639150,g04-27-filly-street-st-clair-sa-5011-2019639150,2019639150,580000,G04/27,"""Filly Street""",ST CLAIR,SA,5011,15-Nov-24,2,2,1,house
https://www.domain.com.au/2-31-park-street-north-woodville-sa-5011-2019484173,2-31-park-street-north-woodville-sa-5011-2019484173,2019484173,800000,Feb-31,"""Park Street North""",WOODVILLE,SA,5011,12-Nov-24,3,2,2,apartment
https://www.domain.com.au/9-john-letts-place-st-clair-sa-5011-2019578656,9-john-letts-place-st-clair-sa-5011-2019578656,2019578656,1132000,9,"""John Letts Place""",ST CLAIR,SA,5011,11-Nov-24,4,2,2,house
https://www.domain.com.au/11-pyers-street-st-clair-sa-5011-2019579954,11-pyers-street-st-clair-sa-5011-2019579954,2019579954,720000,11,"""Pyers Street""",ST CLAIR,SA,5011,10-Nov-24,3,2,2,house
https://www.domain.com.au/13-ryan-avenue-woodville-west-sa-5011-2019584825,13-ryan-avenue-woodville-west-sa-5011-2019584825,2019584825,985000,13,"""Ryan Avenue""",WOODVILLE WEST,SA,5011,9-Nov-24,3,2,2,house
https://www.domain.com.au/42b-park-street-north-woodville-park-sa-5011-2019574528,42b-park-street-north-woodville-park-sa-5011-2019574528,2019574528,1180000,42b,"""Park Street North""",WOODVILLE PARK,SA,5011,2-Nov-24,3,2,2,house
https://www.domain.com.au/2-2-emily-street-woodville-west-sa-5011-2019441254,2-2-emily-street-woodville-west-sa-5011-2019441254,2019441254,462000,2-Feb,"""Emily Street""",WOODVILLE WEST,SA,5011,31-Oct-24,2,1,2,apartment
https://www.domain.com.au/5-5-nicholls-terrace-woodville-west-sa-5011-2019548665,5-5-nicholls-terrace-woodville-west-sa-5011-2019548665,2019548665,637500,5-May,"""Nicholls Terrace""",WOODVILLE WEST,SA,5011,30-Oct-24,2,1,1,house
https://www.domain.com.au/16-redman-court-woodville-sa-5011-2019549395,16-redman-court-woodville-sa-5011-2019549395,2019549395,757000,16,"""Redman Court""",WOODVILLE,SA,5011,28-Oct-24,3,2,1,house
https://www.domain.com.au/24-levi-street-woodville-west-sa-5011-2019544687,24-levi-street-woodville-west-sa-5011-2019544687,2019544687,853000,24,"""Levi Street""",WOODVILLE WEST,SA,5011,26-Oct-24,3,1,4,house
https://www.domain.com.au/25-elizabeth-street-woodville-west-sa-5011-2019452278,25-elizabeth-street-woodville-west-sa-5011-2019452278,2019452278,852500,25,"""Elizabeth Street""",WOODVILLE WEST,SA,5011,25-Oct-24,3,2,2,house
https://www.domain.com.au/18-glen-eira-street-woodville-south-sa-5011-2019523872,18-glen-eira-street-woodville-south-sa-5011-2019523872,2019523872,2098000,18,"""Glen Eira Street""",WOODVILLE SOUTH,SA,5011,23-Oct-24,3,2,3,house
https://www.domain.com.au/8a-smith-avenue-woodville-west-sa-5011-2019541232,8a-smith-avenue-woodville-west-sa-5011-2019541232,2019541232,810000,8a,"""Smith Avenue""",WOODVILLE WEST,SA,5011,23-Oct-24,3,2,0,house
https://www.domain.com.au/49-pitman-avenue-woodville-west-sa-5011-2019498052,49-pitman-avenue-woodville-west-sa-5011-2019498052,2019498052,1015000,49,"""Pitman Avenue""",WOODVILLE WEST,SA,5011,20-Oct-24,0,0,0,
https://www.domain.com.au/13-rosemary-street-woodville-west-sa-5011-2019515648,13-rosemary-street-woodville-west-sa-5011-2019515648,2019515648,820000,13,"""Rosemary Street""",WOODVILLE WEST,SA,5011,16-Oct-24,3,2,1,house
https://www.domain.com.au/19-fairweather-avenue-woodville-south-sa-5011-2019354360,19-fairweather-avenue-woodville-south-sa-5011-2019354360,2019354360,780000,19,"""Fairweather Avenue""",WOODVILLE SOUTH,SA,5011,15-Oct-24,3,2,3,house
https://www.domain.com.au/15-russell-terrace-woodville-sa-5011-2019518494,15-russell-terrace-woodville-sa-5011-2019518494,2019518494,1125000,15,"""Russell Terrace""",WOODVILLE,SA,5011,12-Oct-24,4,1,2,house
